ottol_name.id,ottol_name.uid,ottol_name.parent_uid,ottol_name.accepted_uid,ottol_name.preottol_taxid,ottol_name.preottol_parent_taxid,ottol_name.preottol_source,ottol_name.preottol_source_taxid,ottol_name.ncbi_taxid,ottol_name.gbif_taxid,ottol_name.namebank_taxid,ottol_name.treebase_taxid,ottol_name.name,ottol_name.unique_name,ottol_name.rank,ottol_name.comments,ottol_name.mtime
329786,<NULL>,<NULL>,<NULL>,101823599,101014510,U4,3-23705,<NULL>,<NULL>,<NULL>,<NULL>,Chumsriella,Chumsriella,genus,<NULL>,2012-10-22 18:13:12
343248,<NULL>,<NULL>,<NULL>,100128846,100204041,U4,3-86816016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis lutescens,Hyptis lutescens,species,<NULL>,2012-10-22 18:13:12
346098,<NULL>,<NULL>,<NULL>,101208516,100333475,U4,132223,<NULL>,<NULL>,<NULL>,<NULL>,Lepraria vouauxii,Lepraria vouauxii,species,<NULL>,2012-10-22 18:13:12
346166,<NULL>,<NULL>,<NULL>,100146645,100146644,U4,3-148942016,<NULL>,<NULL>,<NULL>,<NULL>,Lilaeopsis schaffneriana recurva,Lilaeopsis schaffneriana recurva,subspecies,<NULL>,2012-10-22 18:13:12
347266,<NULL>,<NULL>,<NULL>,100162231,101014510,U4,3-24285,<NULL>,<NULL>,<NULL>,<NULL>,Lepturella,Lepturella,genus,<NULL>,2012-10-22 18:13:12
347882,<NULL>,<NULL>,<NULL>,101360739,101014510,U4,3-24871,<NULL>,<NULL>,<NULL>,<NULL>,Sitanion,Sitanion,genus,<NULL>,2012-10-22 18:13:12
357199,<NULL>,<NULL>,<NULL>,100781996,100253372,IRMNG,11368450,<NULL>,<NULL>,<NULL>,<NULL>,Eunice cincta,Eunice cincta,species,<NULL>,2012-10-22 18:13:12
357795,<NULL>,<NULL>,<NULL>,100428357,100116524,U4,36-2655,<NULL>,<NULL>,<NULL>,<NULL>,Polylepis,Polylepis (genus; in family Platyrhacidae),genus,<NULL>,2012-10-22 13:49:15
360237,<NULL>,<NULL>,<NULL>,100468822,100357892,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Therochaeta collarifera,Therochaeta collarifera,species,<NULL>,2012-10-22 18:13:12
365913,<NULL>,<NULL>,<NULL>,100095369,100444322,NCBI,143674,<NULL>,<NULL>,<NULL>,<NULL>,Peridinella catenata,Peridinella catenata,species,<NULL>,2012-10-22 18:13:12
370497,<NULL>,<NULL>,<NULL>,101440554,100768809,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Oreochloa disticha,Oreochloa disticha,species,<NULL>,2012-10-22 18:13:12
371778,<NULL>,<NULL>,<NULL>,101515636,101014510,U4,3-23530,389628,<NULL>,<NULL>,<NULL>,Avellinia,Avellinia,genus,<NULL>,2012-12-03 14:38:02
371780,<NULL>,<NULL>,<NULL>,101515634,101014510,U4,3-23549,<NULL>,<NULL>,<NULL>,<NULL>,Baptorhachis,Baptorhachis,genus,<NULL>,2012-10-22 18:13:12
371782,<NULL>,<NULL>,<NULL>,101515632,101014510,U4,3-23551,4541,<NULL>,<NULL>,<NULL>,Beckeropsis,Beckeropsis,genus,<NULL>,2012-12-03 14:37:59
372880,<NULL>,<NULL>,<NULL>,100937312,100937311,U4,8663428,<NULL>,<NULL>,<NULL>,<NULL>,Parasimulium crosskeyi,Parasimulium crosskeyi,species,<NULL>,2012-10-22 18:13:12
376737,<NULL>,<NULL>,<NULL>,101923855,101586130,U4,,<NULL>,<NULL>,<NULL>,<NULL>,Embryophytes,Embryophytes,above family,<NULL>,2012-10-22 18:13:12
381797,<NULL>,<NULL>,<NULL>,100194030,100194031,U4,3-158481016,<NULL>,<NULL>,<NULL>,<NULL>,Tidestromia suffruticosa oblongifolia,Tidestromia suffruticosa oblongifolia,subspecies,<NULL>,2012-10-22 18:13:12
385095,<NULL>,<NULL>,<NULL>,102012047,101014510,U4,3-24741,66011,<NULL>,<NULL>,<NULL>,Pterochloris,Pterochloris,genus,<NULL>,2012-12-03 14:38:02
386897,<NULL>,<NULL>,<NULL>,101993132,101561862,U4,381146,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula lamellibrachiae,Rhodotorula lamellibrachiae,species,<NULL>,2012-10-22 18:13:12
392734,<NULL>,<NULL>,<NULL>,102067837,102066614,U4,22261,<NULL>,<NULL>,<NULL>,<NULL>,Myxosporium,Myxosporium,genus,<NULL>,2012-10-22 18:13:12
393025,<NULL>,<NULL>,<NULL>,102068808,102066614,U4,8531,<NULL>,<NULL>,<NULL>,<NULL>,Heydenia,Heydenia,genus,<NULL>,2012-10-22 18:13:12
394441,<NULL>,<NULL>,<NULL>,100688378,101054760,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Calymperes subintegrum,Calymperes subintegrum,species,<NULL>,2012-10-22 18:13:12
394994,<NULL>,<NULL>,<NULL>,101324429,101567071,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Hypsochila microdice,Hypsochila microdice,species,<NULL>,2012-10-22 18:13:12
397960,<NULL>,<NULL>,<NULL>,101469789,100976935,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Nicotiana sanderae,Nicotiana sanderae,species,<NULL>,2012-10-22 18:13:12
398547,<NULL>,<NULL>,<NULL>,101698242,100522465,U4,463544,<NULL>,<NULL>,<NULL>,<NULL>,Gymnosporangium juniperi,Gymnosporangium juniperi,species,<NULL>,2012-10-22 18:13:12
408962,<NULL>,<NULL>,<NULL>,100033274,101715109,U4,3-79975016,<NULL>,<NULL>,<NULL>,<NULL>,Ixonanthes grandiflora,Ixonanthes grandiflora,species,<NULL>,2012-10-22 18:13:12
413765,<NULL>,<NULL>,<NULL>,101127082,100568323,U4,15-9228,<NULL>,<NULL>,<NULL>,<NULL>,Eoraptor,Eoraptor,genus,<NULL>,2012-10-22 18:13:12
415650,<NULL>,<NULL>,<NULL>,101949745,100494145,NCBI,172881,<NULL>,<NULL>,<NULL>,<NULL>,Stilodes modesta,Stilodes modesta,species,<NULL>,2012-10-22 18:13:12
420884,<NULL>,<NULL>,<NULL>,100622312,100622315,U4,3-65409016,<NULL>,<NULL>,<NULL>,<NULL>,Dendroceros breutelii,Dendroceros breutelii,species,<NULL>,2012-10-22 18:13:12
421333,<NULL>,<NULL>,<NULL>,101477117,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia dregeana,Metalasia dregeana,species,<NULL>,2012-10-22 18:13:12
421545,<NULL>,<NULL>,<NULL>,101711727,100064920,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Cuatrecasasiella isernii,Cuatrecasasiella isernii,species,<NULL>,2012-10-22 18:13:12
422253,<NULL>,<NULL>,<NULL>,100556952,101014510,U4,3-24410,<NULL>,<NULL>,<NULL>,<NULL>,Mildbraediochloa,Mildbraediochloa,genus,<NULL>,2012-10-22 18:13:12
426785,<NULL>,<NULL>,<NULL>,101829129,101014510,U4,3-24263,<NULL>,<NULL>,<NULL>,<NULL>,Lepargochloa,Lepargochloa,genus,<NULL>,2012-10-22 18:13:12
429778,<NULL>,<NULL>,<NULL>,100496109,101856020,NCBI,378115,<NULL>,<NULL>,<NULL>,<NULL>,Rondonia rondoni,Rondonia rondoni,species,<NULL>,2012-10-22 18:13:12
436380,<NULL>,<NULL>,<NULL>,100258639,100258645,U4,9-17614,<NULL>,<NULL>,<NULL>,<NULL>,Olisthodiscus luteus,Olisthodiscus luteus,species,<NULL>,2012-10-22 18:13:12
437057,<NULL>,<NULL>,<NULL>,101510215,101014510,U4,3-24301,<NULL>,<NULL>,<NULL>,<NULL>,Limnodea,Limnodea,genus,<NULL>,2012-10-22 18:13:12
443563,<NULL>,<NULL>,<NULL>,101374313,100228483,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Chevreulia pusilla,Chevreulia pusilla,species,<NULL>,2012-10-22 18:13:12
443741,<NULL>,<NULL>,<NULL>,102046687,101949453,U4,12-775,<NULL>,<NULL>,<NULL>,<NULL>,Eremophila,Eremophila (genus; in family Alaudidae),genus,<NULL>,2012-10-22 14:10:52
443999,<NULL>,<NULL>,<NULL>,102026584,101014510,U4,3-23873,79850,<NULL>,<NULL>,<NULL>,Digastrium,Digastrium,genus,<NULL>,2012-12-03 14:38:02
445231,<NULL>,<NULL>,<NULL>,101647241,101647243,U4,3-49175016,<NULL>,<NULL>,<NULL>,<NULL>,Ellipeia dulcis,Ellipeia dulcis,species,<NULL>,2012-10-22 18:13:12
446083,<NULL>,<NULL>,<NULL>,101846717,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris acerifolia,Onoseris acerifolia,species,<NULL>,2012-10-22 18:13:12
448440,<NULL>,<NULL>,<NULL>,100806993,100219397,U4,3-121256016,<NULL>,<NULL>,<NULL>,<NULL>,Citrus aurantifolia,Citrus aurantifolia,species,<NULL>,2012-10-22 18:13:12
449330,<NULL>,<NULL>,<NULL>,100377271,101515627,NCBI,368336,368336,<NULL>,<NULL>,<NULL>,Bellardiochloa variegata,Bellardiochloa variegata,species,<NULL>,2012-12-07 12:33:30
449483,<NULL>,<NULL>,<NULL>,100844804,100347470,NCBI,390848,<NULL>,<NULL>,<NULL>,<NULL>,Mus nitidulus,Mus nitidulus,species,<NULL>,2012-10-22 18:13:12
451775,<NULL>,<NULL>,<NULL>,100647824,100253372,IRMNG,10496607,<NULL>,<NULL>,<NULL>,<NULL>,Eunice aphroditois,Eunice aphroditois,species,<NULL>,2012-10-22 18:13:12
451880,<NULL>,<NULL>,<NULL>,100221661,101886572,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Manayunkia polaris,Manayunkia polaris,species,<NULL>,2012-10-22 18:13:12
452915,<NULL>,<NULL>,<NULL>,101325436,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia tenuis,Metalasia tenuis,species,<NULL>,2012-10-22 18:13:12
455047,<NULL>,<NULL>,<NULL>,100963113,100469098,U4,3-48468016,<NULL>,<NULL>,<NULL>,<NULL>,Kunzea baxterii,Kunzea baxterii,species,<NULL>,2012-10-22 18:13:12
460330,<NULL>,<NULL>,<NULL>,101519461,100751221,U4,3-21639,<NULL>,<NULL>,<NULL>,<NULL>,Kingdoniaceae,Kingdoniaceae,family,<NULL>,2012-10-22 18:13:12
460584,<NULL>,<NULL>,<NULL>,101574758,100153904,U4,408803,<NULL>,<NULL>,<NULL>,<NULL>,Verrucaria calciseda,Verrucaria calciseda,species,<NULL>,2012-10-22 18:13:12
464364,<NULL>,<NULL>,<NULL>,101519587,101042916,NCBI,172883,<NULL>,<NULL>,<NULL>,<NULL>,Platyphora kollari,Platyphora kollari,species,<NULL>,2012-10-22 18:13:12
464772,<NULL>,<NULL>,<NULL>,102037223,100041435,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Sinochasea trigyna,Sinochasea trigyna,species,<NULL>,2012-10-22 18:13:12
468197,<NULL>,<NULL>,<NULL>,100617815,102026033,NCBI,120162,120162,<NULL>,<NULL>,<NULL>,Mycoarthris corallinus,Mycoarthris corallinus,species,<NULL>,2012-12-10 13:45:43
472616,<NULL>,<NULL>,<NULL>,100572675,100572672,U4,3-156767016,<NULL>,<NULL>,<NULL>,<NULL>,Sisyrinchium idahoense idahoense,Sisyrinchium idahoense idahoense,subspecies,<NULL>,2012-10-22 18:13:12
474621,<NULL>,<NULL>,<NULL>,101225158,101014510,U4,3-24350,<NULL>,<NULL>,<NULL>,<NULL>,Manisuris,Manisuris,genus,<NULL>,2012-10-22 18:13:12
479150,<NULL>,<NULL>,<NULL>,101692274,101861751,U4,3-111195016,203938,<NULL>,<NULL>,<NULL>,Oenothera hartwegii,Oenothera hartwegii,species,<NULL>,2012-12-31 12:37:00
480123,<NULL>,<NULL>,<NULL>,101439974,100757209,U4,3-129841016,<NULL>,<NULL>,<NULL>,<NULL>,Cordia longipedunculata,Cordia longipedunculata,species,<NULL>,2012-10-22 18:13:12
480852,<NULL>,<NULL>,<NULL>,101404198,101848129,U4,3-50512016,<NULL>,<NULL>,<NULL>,<NULL>,Polypodium tweedieanum,Polypodium tweedieanum,species,<NULL>,2012-10-22 18:13:12
484880,<NULL>,<NULL>,<NULL>,100002662,101886567,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fabriciola parvus,Fabriciola parvus,species,<NULL>,2012-10-22 18:13:12
485976,<NULL>,<NULL>,<NULL>,101081803,100700833,U4,3-21845,<NULL>,<NULL>,<NULL>,<NULL>,Knowltonia,Knowltonia,genus,<NULL>,2012-10-22 18:13:12
489792,<NULL>,<NULL>,<NULL>,101535748,101046509,U4,3-141900016,<NULL>,<NULL>,<NULL>,<NULL>,Cleome aculeata cordobensis,Cleome aculeata cordobensis,subspecies,<NULL>,2012-10-22 18:13:12
491071,<NULL>,<NULL>,<NULL>,100434903,101870820,U4,3-15523,<NULL>,<NULL>,<NULL>,<NULL>,Testulea,Testulea,genus,<NULL>,2012-10-22 18:13:12
491913,<NULL>,<NULL>,<NULL>,101961884,101961893,U4,3-149204016,<NULL>,<NULL>,<NULL>,<NULL>,Lomatium foeniculaceum foeniculaceum,Lomatium foeniculaceum foeniculaceum,subspecies,<NULL>,2012-10-22 18:13:12
494572,<NULL>,<NULL>,<NULL>,101054282,100559334,U4,3-118538016,<NULL>,<NULL>,<NULL>,<NULL>,Eriope macrostachya,Eriope macrostachya,species,<NULL>,2012-10-22 18:13:12
494574,<NULL>,<NULL>,<NULL>,101054280,100559334,U4,3-18219016,<NULL>,<NULL>,<NULL>,<NULL>,Eriope hypenioides,Eriope hypenioides,species,<NULL>,2012-10-22 18:13:12
494601,<NULL>,<NULL>,<NULL>,101026217,101014510,U4,3-24959,<NULL>,<NULL>,<NULL>,<NULL>,Suddia,Suddia,genus,<NULL>,2012-10-22 18:13:12
502388,<NULL>,<NULL>,<NULL>,101314687,101683942,NCBI,299276,<NULL>,<NULL>,<NULL>,<NULL>,Erthesina fullo,Erthesina fullo,species,<NULL>,2012-10-22 18:13:12
502820,<NULL>,<NULL>,<NULL>,100937872,100767510,NCBI,239593,<NULL>,<NULL>,<NULL>,<NULL>,Dryopteris remota,Dryopteris remota,species,<NULL>,2012-10-22 18:13:12
503866,<NULL>,<NULL>,<NULL>,100080457,100289062,NCBI052312,diatom,<NULL>,<NULL>,<NULL>,<NULL>,Mayamaea atomus,Mayamaea atomus,species,<NULL>,2012-10-22 18:13:12
504494,<NULL>,<NULL>,<NULL>,100954214,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia pulchella,Metalasia pulchella,species,<NULL>,2012-10-22 18:13:12
505046,<NULL>,<NULL>,<NULL>,101909605,100559334,U4,3-123392016,<NULL>,<NULL>,<NULL>,<NULL>,Eriope glandulosa,Eriope glandulosa,species,<NULL>,2012-10-22 18:13:12
507911,<NULL>,<NULL>,<NULL>,101252535,101503166,U4,26-4773,<NULL>,<NULL>,<NULL>,<NULL>,Rana maculata,Rana maculata,species,<NULL>,2012-10-22 18:13:12
514356,<NULL>,<NULL>,<NULL>,100132171,100727799,NCBI,380054,<NULL>,<NULL>,<NULL>,<NULL>,Humba cyanicollis,Humba cyanicollis,species,<NULL>,2012-10-22 18:13:12
516417,<NULL>,<NULL>,<NULL>,100796383,101065790,U4,3-25979,<NULL>,<NULL>,<NULL>,<NULL>,Protasparagus,Protasparagus,genus,<NULL>,2012-10-22 18:13:12
518759,<NULL>,<NULL>,<NULL>,101281109,100230319,U4,18489,<NULL>,<NULL>,<NULL>,<NULL>,Rozites,Rozites,genus,<NULL>,2012-10-22 18:13:12
520927,<NULL>,<NULL>,<NULL>,101796471,100143092,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Pseudofabricia aberrans,Pseudofabricia aberrans,species,<NULL>,2012-10-22 18:13:12
525180,<NULL>,<NULL>,<NULL>,101061224,100087985,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Sporidesmajora pennsylvaniensis,Sporidesmajora pennsylvaniensis,species,<NULL>,2012-10-22 18:13:12
526294,<NULL>,<NULL>,<NULL>,101696880,101696893,U4,3-80824016,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris fraterna,Onoseris fraterna,species,<NULL>,2012-10-22 18:13:12
526297,<NULL>,<NULL>,<NULL>,101696881,101696893,U4,3-50977016,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris linifolia,Onoseris linifolia,species,<NULL>,2012-10-22 18:13:12
529291,<NULL>,<NULL>,<NULL>,100889310,101014510,U4,3-24800,433901,<NULL>,<NULL>,<NULL>,Schaffnerella,Schaffnerella,genus,<NULL>,2012-12-03 14:38:01
530141,<NULL>,<NULL>,<NULL>,102029028,101014510,U4,3-24931,<NULL>,<NULL>,<NULL>,<NULL>,Stilpnophleum,Stilpnophleum,genus,<NULL>,2012-10-22 18:13:12
539399,<NULL>,<NULL>,<NULL>,100325429,101333529,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Dorvillea sociabilis,Dorvillea sociabilis,species,<NULL>,2012-10-22 18:13:12
544389,<NULL>,<NULL>,<NULL>,100252163,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia pulcherrima,Metalasia pulcherrima,species,<NULL>,2012-10-22 18:13:12
546538,<NULL>,<NULL>,<NULL>,101986311,100016606,U4,36-334,<NULL>,<NULL>,<NULL>,<NULL>,Thyroproctus,Thyroproctus,genus,<NULL>,2012-10-22 18:13:12
546921,<NULL>,<NULL>,<NULL>,101066130,101784861,U4,515476,<NULL>,<NULL>,<NULL>,<NULL>,Lophiotrema rubi,Lophiotrema rubi,species,<NULL>,2012-10-22 18:13:12
548722,<NULL>,<NULL>,<NULL>,101961723,101961722,U4,382353,<NULL>,<NULL>,<NULL>,<NULL>,Celothelium aciculiferum,Celothelium aciculiferum,species,<NULL>,2012-10-22 18:13:12
549320,<NULL>,<NULL>,<NULL>,101625552,101014510,U4,3-24116,<NULL>,<NULL>,<NULL>,<NULL>,Habrochloa,Habrochloa,genus,<NULL>,2012-10-22 18:13:12
549321,<NULL>,<NULL>,<NULL>,101625553,101014510,U4,3-24117,330563,<NULL>,<NULL>,<NULL>,Hackelochloa,Hackelochloa,genus,<NULL>,2012-12-03 14:38:00
549776,<NULL>,<NULL>,<NULL>,100438120,101251512,U4,9-16480,375993,<NULL>,<NULL>,<NULL>,Echinaria,Echinaria (genus; in Diatoms not yet assigned to higher taxa),genus,<NULL>,2012-12-03 14:38:00
552610,<NULL>,<NULL>,<NULL>,100330162,101014510,U4,3-24601,388713,<NULL>,<NULL>,<NULL>,Periballia,Periballia,genus,<NULL>,2012-12-03 14:37:59
553508,<NULL>,<NULL>,<NULL>,101046365,100968975,U4,8735329,<NULL>,<NULL>,<NULL>,<NULL>,Lucilia tomentosa,Lucilia tomentosa,species,<NULL>,2012-10-22 18:13:12
554357,<NULL>,<NULL>,<NULL>,101504607,101504606,U4,3-44065016,<NULL>,<NULL>,<NULL>,<NULL>,Byttneria catalpaefolia,Byttneria catalpaefolia,species,<NULL>,2012-10-22 18:13:12
554647,<NULL>,<NULL>,<NULL>,100600034,101014510,U4,3-23919,200561,<NULL>,<NULL>,<NULL>,Eccoilopus,Eccoilopus,genus,<NULL>,2012-12-03 14:38:00
554988,<NULL>,<NULL>,<NULL>,101175629,101886568,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fabricinuda pseudocollaris,Fabricinuda pseudocollaris,species,<NULL>,2012-10-22 18:13:12
554993,<NULL>,<NULL>,<NULL>,101175622,101886568,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fabricinuda bikinii,Fabricinuda bikinii,species,<NULL>,2012-10-22 18:13:12
556179,<NULL>,<NULL>,<NULL>,100647475,101014510,U4,3-23686,<NULL>,<NULL>,<NULL>,<NULL>,Chloachne,Chloachne,genus,<NULL>,2012-10-22 18:13:12
557752,<NULL>,<NULL>,<NULL>,101667467,101014510,U4,3-24471,38413,<NULL>,<NULL>,<NULL>,Neeragrostis,Neeragrostis,genus,<NULL>,2012-12-03 14:37:59
558362,<NULL>,<NULL>,<NULL>,100086327,101014510,U4,3-24688,15369,<NULL>,<NULL>,<NULL>,Poidium,Poidium,genus,<NULL>,2012-12-03 14:37:59
558364,<NULL>,<NULL>,<NULL>,100086325,101014510,U4,3-24686,<NULL>,<NULL>,<NULL>,<NULL>,Pogonochloa,Pogonochloa,genus,<NULL>,2012-10-22 18:13:12
562122,<NULL>,<NULL>,<NULL>,101210361,101210354,U4,3-92516016,<NULL>,<NULL>,<NULL>,<NULL>,Strombosia javanica,Strombosia javanica,species,<NULL>,2012-10-22 18:13:12
563340,<NULL>,<NULL>,<NULL>,101930679,101414206,NCBI,289017,<NULL>,<NULL>,<NULL>,<NULL>,Carcharodiscus banaticus,Carcharodiscus banaticus,species,<NULL>,2012-10-22 18:13:12
563349,<NULL>,<NULL>,<NULL>,101913836,101913839,U4,66-68,317944,<NULL>,<NULL>,<NULL>,Novocrania,Novocrania,genus,<NULL>,2013-03-11 08:33:31
563888,<NULL>,<NULL>,<NULL>,100207239,100542860,NCBI,569822,<NULL>,<NULL>,<NULL>,<NULL>,Diplopeltis intermedia,Diplopeltis intermedia,species,<NULL>,2012-10-22 18:13:12
565237,<NULL>,<NULL>,<NULL>,100427001,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris castelnaeana,Onoseris castelnaeana,species,<NULL>,2012-10-22 18:13:12
572006,<NULL>,<NULL>,<NULL>,101242135,101014510,U4,3-24319,<NULL>,<NULL>,<NULL>,<NULL>,Lombardochloa,Lombardochloa,genus,<NULL>,2012-10-22 18:13:12
575454,<NULL>,<NULL>,<NULL>,101660367,100964350,U4,3-142788016,<NULL>,<NULL>,<NULL>,<NULL>,Cuscuta xanthochortos carinata,Cuscuta xanthochortos carinata,subspecies,<NULL>,2012-10-22 18:13:12
578256,<NULL>,<NULL>,<NULL>,101070406,100575119,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Porius sp,Porius sp,species,<NULL>,2012-10-22 18:13:12
583682,<NULL>,<NULL>,<NULL>,101569179,101886567,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fabriciola minuta,Fabriciola minuta,species,<NULL>,2012-10-22 18:13:12
583805,<NULL>,<NULL>,<NULL>,101197192,100887155,U4,87-295,<NULL>,<NULL>,<NULL>,<NULL>,Gloeobacter violaceus,Gloeobacter violaceus,species,<NULL>,2012-10-22 18:13:12
584081,<NULL>,<NULL>,<NULL>,101623918,101005887,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Agathis montana,Agathis montana,species,<NULL>,2012-10-22 18:13:12
590211,<NULL>,<NULL>,<NULL>,101404723,101404727,U4,3-145871016,<NULL>,<NULL>,<NULL>,<NULL>,Galium noxium valantioides,Galium noxium valantioides,subspecies,<NULL>,2012-10-22 18:13:12
590282,<NULL>,<NULL>,<NULL>,100066723,101014510,U4,3-24400,211945,<NULL>,<NULL>,<NULL>,Micropyropsis,Micropyropsis,genus,<NULL>,2012-12-03 14:38:01
590285,<NULL>,<NULL>,<NULL>,100066722,101014510,U4,3-24401,200269,<NULL>,<NULL>,<NULL>,Micropyrum,Micropyrum,genus,<NULL>,2012-12-03 14:37:59
590493,<NULL>,<NULL>,<NULL>,100827288,101913671,U4,9-11843,63605,<NULL>,<NULL>,<NULL>,Percolomonas cosmopolitus,Percolomonas cosmopolitus,species,<NULL>,2012-11-16 11:38:34
591818,<NULL>,<NULL>,<NULL>,101996167,100153904,U4,409516,<NULL>,<NULL>,<NULL>,<NULL>,Verrucaria parmigerella,Verrucaria parmigerella,species,<NULL>,2012-10-22 18:13:12
592909,<NULL>,<NULL>,<NULL>,101385377,101405337,U4,513342,<NULL>,<NULL>,<NULL>,<NULL>,Hypocrea straminella,Hypocrea straminella,species,<NULL>,2012-10-22 18:13:12
593644,<NULL>,<NULL>,<NULL>,101224229,101014510,U4,3-24067,<NULL>,<NULL>,<NULL>,<NULL>,Froesiochloa,Froesiochloa,genus,<NULL>,2012-10-22 18:13:12
597226,<NULL>,<NULL>,<NULL>,101208680,100204041,U4,3-45615016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis inodora,Hyptis inodora,species,<NULL>,2012-10-22 18:13:12
597228,<NULL>,<NULL>,<NULL>,101208682,100204041,U4,3-119118016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis lanceolata,Hyptis lanceolata,species,<NULL>,2012-10-22 18:13:12
597404,<NULL>,<NULL>,<NULL>,100823729,100823718,U4,3-142426016,372697,<NULL>,<NULL>,<NULL>,Corythophora rimosa rubra,Corythophora rimosa rubra,subspecies,<NULL>,2012-12-31 13:56:25
597416,<NULL>,<NULL>,<NULL>,100810049,100810050,U4,9-7884,38263,<NULL>,<NULL>,<NULL>,Glaucosphaeraceae,Glaucosphaeraceae,family,<NULL>,2013-03-13 16:09:06
600208,<NULL>,<NULL>,<NULL>,100322762,101561862,U4,109304,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula armeniaca,Rhodotorula armeniaca,species,<NULL>,2012-10-22 18:13:12
608729,<NULL>,<NULL>,<NULL>,101298191,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia compacta,Metalasia compacta,species,<NULL>,2012-10-22 18:13:12
609956,<NULL>,<NULL>,<NULL>,101135772,101014510,U4,3-24077,<NULL>,<NULL>,<NULL>,<NULL>,Gaudiniopsis,Gaudiniopsis,genus,<NULL>,2012-10-22 18:13:12
619071,<NULL>,<NULL>,<NULL>,101080161,101080160,U4,9-2732,4450,<NULL>,<NULL>,<NULL>,Sagittaria,Sagittaria (genus; in family Sagittariidae),genus,<NULL>,2012-11-30 10:04:38
624947,<NULL>,<NULL>,<NULL>,100959084,101449373,U4,9-14131,281027,<NULL>,<NULL>,<NULL>,Metromonas simplex,Metromonas simplex,species,<NULL>,2012-11-16 11:38:35
625115,<NULL>,<NULL>,<NULL>,100175833,100253372,IRMNG,10464971,<NULL>,<NULL>,<NULL>,<NULL>,Eunice filamentosa,Eunice filamentosa,species,<NULL>,2012-10-22 18:13:12
628214,<NULL>,<NULL>,<NULL>,101364124,101805709,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Bansella oregonica,Bansella oregonica,species,<NULL>,2012-10-22 18:13:12
628538,<NULL>,<NULL>,<NULL>,101753120,100744331,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Euniphysa aculeata,Euniphysa aculeata,species,<NULL>,2012-10-22 18:13:12
631106,<NULL>,<NULL>,<NULL>,101824762,101014510,U4,3-23346,<NULL>,<NULL>,<NULL>,<NULL>,Afrotrichloris,Afrotrichloris,genus,<NULL>,2012-10-22 18:13:12
631981,<NULL>,<NULL>,<NULL>,100055477,101014510,U4,3-23621,<NULL>,<NULL>,<NULL>,<NULL>,Buchlomimus,Buchlomimus,genus,<NULL>,2012-10-22 18:13:12
634555,<NULL>,<NULL>,<NULL>,100608823,101861751,U4,3-16554016,<NULL>,<NULL>,<NULL>,<NULL>,Oenothera boothii,Oenothera boothii,species,<NULL>,2012-10-22 18:13:12
638216,<NULL>,<NULL>,<NULL>,101782100,100078099,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Belloa radians,Belloa radians,species,<NULL>,2012-10-22 18:13:12
646582,<NULL>,<NULL>,<NULL>,100404447,101103959,U4,6-4270,110910,<NULL>,<NULL>,<NULL>,Tridens,Tridens (genus; in family Trichomycteridae),genus,<NULL>,2012-12-03 14:37:59
646646,<NULL>,<NULL>,<NULL>,101958279,101958270,U4,9-28753,<NULL>,<NULL>,<NULL>,<NULL>,Stoeckeria algicida,Stoeckeria algicida,species,<NULL>,2012-10-22 18:13:12
647527,<NULL>,<NULL>,<NULL>,100210503,100976935,NCBI,200304,<NULL>,<NULL>,<NULL>,<NULL>,Nicotiana didepta,Nicotiana didepta,species,<NULL>,2012-10-22 18:13:12
